"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"Process terminated:
RuleName: -
UtcTime: 2026-04-13 02:46:25.747
ProcessGuid: {fc4680f6-58b5-69dc-2701-000000001700}
ProcessId: 3540
Image: C:\Windows\System32\SearchFilterHost.exe
User: NT AUTHORITY\SYSTEM","5","3",,"4","5","0","-9223372036854775808","1740","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3704","4144","DESKTOP-7HV9KN7","S-1-5-18","4/12/2026 7:46:25 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2026-04-13 02:46:25.737
ProcessGuid: {fc4680f6-58b5-69dc-2601-000000001700}
ProcessId: 5412
Image: C:\Windows\System32\SearchFilterHost.exe
User: NT AUTHORITY\SYSTEM","5","3",,"4","5","0","-9223372036854775808","1739","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3704","4144","DESKTOP-7HV9KN7","S-1-5-18","4/12/2026 7:46:25 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2026-04-13 02:46:25.068
ProcessGuid: {fc4680f6-5900-69dc-2c01-000000001700}
ProcessId: 6816
Image: C:\Windows\System32\taskhostw.exe
User: NT AUTHORITY\SYSTEM","5","3",,"4","5","0","-9223372036854775808","1738","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3704","4144","DESKTOP-7HV9KN7","S-1-5-18","4/12/2026 7:46:25 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Image loaded:
RuleName: -
UtcTime: 2026-04-13 02:46:24.087
ProcessGuid: {fc4680f6-5900-69dc-2c01-000000001700}
ProcessId: 6816
Image: C:\Windows\System32\taskhostw.exe
ImageLoaded: C:\Payloads\heartbeat.dll
FileVersion: -
Description: -
Product: -
Company: -
OriginalFileName: -
Hashes: SHA256=BC3F9BF5B00EAC5A58C772895FF69274DCC35A5DC850AB4321297957BBEB1AA9
Signed: false
Signature: -
SignatureStatus: Unavailable
User: NT AUTHORITY\SYSTEM","7","3",,"4","7","0","-9223372036854775808","1737","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3704","4144","DESKTOP-7HV9KN7","S-1-5-18","4/12/2026 7:46:24 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2026-04-13 02:46:24.061
ProcessGuid: {fc4680f6-5900-69dc-2c01-000000001700}
ProcessId: 6816
Image: C:\Windows\System32\taskhostw.exe
FileVersion: 10.0.26100.7920 (WinBuild.160101.0800)
Description: Host Process for Windows Tasks
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: taskhostw.exe
CommandLine: taskhostw.exe
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {fc4680f6-73fe-69dc-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=5016D2E17347BFFDA32DC91362055E36BC21D9509EC03A4AD76CA84B6BB14182
ParentProcessGuid: {00000000-0000-0000-0000-000000000000}
ParentProcessId: 1348
ParentImage: -
ParentCommandLine: -
ParentUser: -","1","5",,"4","1","0","-9223372036854775808","1736","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3704","4144","DESKTOP-7HV9KN7","S-1-5-18","4/12/2026 7:46:24 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2026-04-13 02:46:02.478
ProcessGuid: {fc4680f6-58d3-69dc-2b01-000000001700}
ProcessId: 8104
Image: C:\Windows\System32\wbem\WMIADAP.exe
User: NT AUTHORITY\SYSTEM","5","3",,"4","5","0","-9223372036854775808","1735","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3704","4144","DESKTOP-7HV9KN7","S-1-5-18","4/12/2026 7:46:02 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2026-04-13 02:45:58.446
ProcessGuid: {fc4680f6-581f-69dc-de00-000000001700}
ProcessId: 10284
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\SYSTEM","5","3",,"4","5","0","-9223372036854775808","1734","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3704","4144","DESKTOP-7HV9KN7","S-1-5-18","4/12/2026 7:45:58 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2026-04-13 02:45:49.478
ProcessGuid: {fc4680f6-5882-69dc-1301-000000001700}
ProcessId: 5240
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-7HV9KN7\LabAdmin","5","3",,"4","5","0","-9223372036854775808","1733","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3704","4144","DESKTOP-7HV9KN7","S-1-5-18","4/12/2026 7:45:49 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2026-04-13 02:45:47.722
ProcessGuid: {fc4680f6-5881-69dc-0e01-000000001700}
ProcessId: 11076
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-7HV9KN7\LabAdmin","5","3",,"4","5","0","-9223372036854775808","1732","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3704","4144","DESKTOP-7HV9KN7","S-1-5-18","4/12/2026 7:45:47 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2026-04-13 02:45:47.696
ProcessGuid: {fc4680f6-5881-69dc-0f01-000000001700}
ProcessId: 11108
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-7HV9KN7\LabAdmin","5","3",,"4","5","0","-9223372036854775808","1731","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3704","4144","DESKTOP-7HV9KN7","S-1-5-18","4/12/2026 7:45:47 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2026-04-13 02:45:39.828
ProcessGuid: {fc4680f6-581f-69dc-df00-000000001700}
ProcessId: 10320
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\SYSTEM","5","3",,"4","5","0","-9223372036854775808","1730","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3704","4144","DESKTOP-7HV9KN7","S-1-5-18","4/12/2026 7:45:39 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Image loaded:
RuleName: -
UtcTime: 2026-04-13 02:45:39.462
ProcessGuid: {fc4680f6-58d3-69dc-2b01-000000001700}
ProcessId: 8104
Image: C:\Windows\System32\wbem\WMIADAP.exe
ImageLoaded: C:\Payloads\heartbeat.dll
FileVersion: -
Description: -
Product: -
Company: -
OriginalFileName: -
Hashes: SHA256=BC3F9BF5B00EAC5A58C772895FF69274DCC35A5DC850AB4321297957BBEB1AA9
Signed: false
Signature: -
SignatureStatus: Unavailable
User: NT AUTHORITY\SYSTEM","7","3",,"4","7","0","-9223372036854775808","1729","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3704","4144","DESKTOP-7HV9KN7","S-1-5-18","4/12/2026 7:45:39 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2026-04-13 02:45:39.417
ProcessGuid: {fc4680f6-58d3-69dc-2b01-000000001700}
ProcessId: 8104
Image: C:\Windows\System32\wbem\WMIADAP.exe
FileVersion: 10.0.26100.8115 (WinBuild.160101.0800)
Description: WMI Reverse Performance Adapter Maintenance Utility
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: wmicookr.dll
CommandLine: wmiadap.exe /F /T /R
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {fc4680f6-73fe-69dc-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=7AA487C623409BAAF4EFF3F2825539D532E8964BB88D7EDA322A196203D9C964
ParentProcessGuid: {fc4680f6-57e3-69dc-3b00-000000001700}
ParentProcessId: 2956
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s Winmgmt
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","1728","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3704","4144","DESKTOP-7HV9KN7","S-1-5-18","4/12/2026 7:45:39 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2026-04-13 02:45:38.695
ProcessGuid: {fc4680f6-58d2-69dc-2901-000000001700}
ProcessId: 5088
Image: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe
User: DESKTOP-7HV9KN7\LabAdmin","5","3",,"4","5","0","-9223372036854775808","1727","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3704","4144","DESKTOP-7HV9KN7","S-1-5-18","4/12/2026 7:45:38 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2026-04-13 02:45:38.578
ProcessGuid: {fc4680f6-58d2-69dc-2a01-000000001700}
ProcessId: 5728
Image: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe
FileVersion: 146.0.3856.109
Description: Microsoft Edge WebView2
Product: Microsoft Edge WebView2
Company: Microsoft Corporation
OriginalFileName: msedgewebview2.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\Users\LabAdmin\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView"" --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2604.36171.0 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--expose-gc --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=35 --time-ticks-at-unix-epoch=-1776048082779880 --launch-time-ticks=255794373 --always-read-main-dll --metrics-shmem-handle=5296,i,11054883934327604964,10883418903995051746,2097152 --field-trial-handle=2116,i,11094893147394152137,5464349725300480981,262144 --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --disable-features=msEnhancedTrackingPreventionEnabled --variations-seed-version --pseudonymization-salt-handle=2120,i,5221246016033571828,3123048113950713908,4 --trace-process-track-uuid=3190709019108336209 --mojo-platform-channel-handle=5172 /pfhostedapp:e2ee8b1eb288a7fedb96cb977854e74f0a99447a /prefetch:1
CurrentDirectory: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\
User: DESKTOP-7HV9KN7\LabAdmin
LogonGuid: {fc4680f6-57e8-69dc-06e4-040000000000}
LogonId: 0x4E406
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA256=29CE36EA7A746028BC637095F1068BC29FAC83FC677716FF052B56E913DCE6B7
ParentProcessGuid: {fc4680f6-5816-69dc-c700-000000001700}
ParentProcessId: 9244
ParentImage: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2604.36171.0 --user-data-dir=""C:\Users\LabAdmin\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView"" --noerrdialogs --embedded-browser-webview-dpi-awareness=2 --disable-features=msEnhancedTrackingPreventionEnabled --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --mojo-named-platform-channel-pipe=9004.9240.8986736808868251626 /pfhostedapp:e2ee8b1eb288a7fedb96cb977854e74f0a99447a
ParentUser: DESKTOP-7HV9KN7\LabAdmin","1","5",,"4","1","0","-9223372036854775808","1726","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3704","4144","DESKTOP-7HV9KN7","S-1-5-18","4/12/2026 7:45:38 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2026-04-13 02:45:38.572
ProcessGuid: {fc4680f6-5896-69dc-2001-000000001700}
ProcessId: 10640
Image: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe
User: DESKTOP-7HV9KN7\LabAdmin","5","3",,"4","5","0","-9223372036854775808","1725","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3704","4144","DESKTOP-7HV9KN7","S-1-5-18","4/12/2026 7:45:38 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2026-04-13 02:45:38.465
ProcessGuid: {fc4680f6-58d2-69dc-2901-000000001700}
ProcessId: 5088
Image: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe
FileVersion: 146.0.3856.109
Description: Microsoft Edge WebView2
Product: Microsoft Edge WebView2
Company: Microsoft Corporation
OriginalFileName: msedgewebview2.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\Users\LabAdmin\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView"" --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2604.36171.0 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--expose-gc --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=34 --time-ticks-at-unix-epoch=-1776048082779880 --launch-time-ticks=255682181 --always-read-main-dll --metrics-shmem-handle=4120,i,13668272518420641618,15645929411067508108,2097152 --field-trial-handle=2116,i,11094893147394152137,5464349725300480981,262144 --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --disable-features=msEnhancedTrackingPreventionEnabled --variations-seed-version --pseudonymization-salt-handle=2120,i,5221246016033571828,3123048113950713908,4 --trace-process-track-uuid=3190709018171294360 --mojo-platform-channel-handle=5228 /pfhostedapp:e2ee8b1eb288a7fedb96cb977854e74f0a99447a /prefetch:1
CurrentDirectory: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\
User: DESKTOP-7HV9KN7\LabAdmin
LogonGuid: {fc4680f6-57e8-69dc-06e4-040000000000}
LogonId: 0x4E406
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA256=29CE36EA7A746028BC637095F1068BC29FAC83FC677716FF052B56E913DCE6B7
ParentProcessGuid: {fc4680f6-5816-69dc-c700-000000001700}
ParentProcessId: 9244
ParentImage: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2604.36171.0 --user-data-dir=""C:\Users\LabAdmin\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView"" --noerrdialogs --embedded-browser-webview-dpi-awareness=2 --disable-features=msEnhancedTrackingPreventionEnabled --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --mojo-named-platform-channel-pipe=9004.9240.8986736808868251626 /pfhostedapp:e2ee8b1eb288a7fedb96cb977854e74f0a99447a
ParentUser: DESKTOP-7HV9KN7\LabAdmin","1","5",,"4","1","0","-9223372036854775808","1724","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3704","4144","DESKTOP-7HV9KN7","S-1-5-18","4/12/2026 7:45:38 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2026-04-13 02:45:38.467
ProcessGuid: {fc4680f6-58d2-69dc-2801-000000001700}
ProcessId: 5036
Image: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe
User: DESKTOP-7HV9KN7\LabAdmin","5","3",,"4","5","0","-9223372036854775808","1723","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3704","4144","DESKTOP-7HV9KN7","S-1-5-18","4/12/2026 7:45:38 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2026-04-13 02:45:38.447
ProcessGuid: {fc4680f6-58d2-69dc-2801-000000001700}
ProcessId: 5036
Image: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe
FileVersion: 146.0.3856.109
Description: Microsoft Edge WebView2
Product: Microsoft Edge WebView2
Company: Microsoft Corporation
OriginalFileName: msedgewebview2.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\Users\LabAdmin\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView"" --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2604.36171.0 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--expose-gc --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=33 --time-ticks-at-unix-epoch=-1776048082779880 --launch-time-ticks=255662948 --always-read-main-dll --metrics-shmem-handle=5508,i,14977453243527300132,1919808873154933725,2097152 --field-trial-handle=2116,i,11094893147394152137,5464349725300480981,262144 --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --disable-features=msEnhancedTrackingPreventionEnabled --variations-seed-version --pseudonymization-salt-handle=2120,i,5221246016033571828,3123048113950713908,4 --trace-process-track-uuid=3190709017234252511 --mojo-platform-channel-handle=5208 /pfhostedapp:e2ee8b1eb288a7fedb96cb977854e74f0a99447a /prefetch:1
CurrentDirectory: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\
User: DESKTOP-7HV9KN7\LabAdmin
LogonGuid: {fc4680f6-57e8-69dc-06e4-040000000000}
LogonId: 0x4E406
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA256=29CE36EA7A746028BC637095F1068BC29FAC83FC677716FF052B56E913DCE6B7
ParentProcessGuid: {fc4680f6-5816-69dc-c700-000000001700}
ParentProcessId: 9244
ParentImage: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2604.36171.0 --user-data-dir=""C:\Users\LabAdmin\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView"" --noerrdialogs --embedded-browser-webview-dpi-awareness=2 --disable-features=msEnhancedTrackingPreventionEnabled --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --mojo-named-platform-channel-pipe=9004.9240.8986736808868251626 /pfhostedapp:e2ee8b1eb288a7fedb96cb977854e74f0a99447a
ParentUser: DESKTOP-7HV9KN7\LabAdmin","1","5",,"4","1","0","-9223372036854775808","1722","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3704","4144","DESKTOP-7HV9KN7","S-1-5-18","4/12/2026 7:45:38 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2026-04-13 02:45:29.505
ProcessGuid: {fc4680f6-5883-69dc-1401-000000001700}
ProcessId: 1284
Image: C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.28.219.0_x64__8wekyb3d8bbwe\WindowsPackageManagerServer.exe
User: DESKTOP-7HV9KN7\LabAdmin","5","3",,"4","5","0","-9223372036854775808","1721","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3704","4144","DESKTOP-7HV9KN7","S-1-5-18","4/12/2026 7:45:29 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
